"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x952559286990893058","x1329467445338382338",2020-11-19 16:51:53,"fluctuo","Jump ebikes spotted in Rotterdam NL 🇳🇱 !
@limebike https://t.co/s3Lc7lof8O","Twitter for iPad",50,,,,TRUE,FALSE,4,0,,,,,"twitter.com/svenboor/statu…","https://t.co/s3Lc7lof8O","https://twitter.com/svenboor/status/1329445609615593475",,,,,,,,,"x3316290844","limebike","nl","x1329445609615593475","De reïncarnatie van Jump https://t.co/brc7W5rwI4",2020-11-19 15:25:07,"Twitter for Android",6,2,"x26031720","svenboor","Sven Boor",214,595,2944,"Rotterdam","Natuurliefhebber, geïnteresseerd in de energie transitie en in het bijzonder duurzame mobiliteit.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fluctuo/status/1329467445338382338","fluctuo","Paris, France","Mobility Intelligence on #SharedMobility 🚲 🛴 🛵 🚙 | #MicroMobility #BikeSharing #ScooterSharing #MopedSharing #CarSharing","https://t.co/v0pKmH8eMi",FALSE,1007,512,19,900,474,2018-01-14 15:13:26,FALSE,"https://t.co/v0pKmH8eMi","http://www.fluctuo.com",,"https://pbs.twimg.com/profile_banners/952559286990893058/1561121318","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1142051867104620545/tkrxtywO_normal.png"
"x952559286990893058","x1330455515298717698",2020-11-22 10:18:08,"fluctuo","@Brouif @Shared_MM @limebike Indeed, it is still written Uber on the lower deck","Twitter Web App",50,"x1330444546937925632","x35852452","Brouif",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x35852452 x879258992236802048 x3316290844","Brouif Shared_MM limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fluctuo/status/1330455515298717698","fluctuo","Paris, France","Mobility Intelligence on #SharedMobility 🚲 🛴 🛵 🚙 | #MicroMobility #BikeSharing #ScooterSharing #MopedSharing #CarSharing","https://t.co/v0pKmH8eMi",FALSE,1007,512,19,900,474,2018-01-14 15:13:26,FALSE,"https://t.co/v0pKmH8eMi","http://www.fluctuo.com",,"https://pbs.twimg.com/profile_banners/952559286990893058/1561121318","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1142051867104620545/tkrxtywO_normal.png"
"x129637752","x1331552469579665408",2020-11-25 10:57:02,"alealfaro89","Ho fatto l'abbonamento di un mese qualche giorno fa. 
Le biciclette invece mi risultano a pagamento, adesso è sostituita e dunque rientra nell'abbonamento?
@limebike https://t.co/aoIItaurXa","Twitter for Android",165,,,,FALSE,FALSE,2,0,,,,,,,,"http://pbs.twimg.com/media/Enqf6LWWMAAJ3CL.jpg","https://t.co/aoIItaurXa","https://twitter.com/alealfaro89/status/1331552469579665408/photo/1","photo","http://pbs.twimg.com/media/Enqf6LWWMAAJ3CL.jpg","https://t.co/aoIItaurXa","https://twitter.com/alealfaro89/status/1331552469579665408/photo/1",,"x3316290844","limebike","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7d588036fe12e124.json","Rome","Rome, Lazio","city","Italy","IT","NA NA","NA NA","12.2344266 12.8558641 12.8558641 12.2344266 41.6558738 41.6558738 42.140959 42.140959","https://twitter.com/alealfaro89/status/1331552469579665408","𝒜𝓁ℯ𝒿𝒶𝓃𝒹𝓇𝒶 ❤️","Roma Italia ","ⒶⒸⓉⒾⓋⒾⓈⓉⒶ 

#Sociologia alla 
@Sapienzaroma 
𝐀𝐦𝐨 𝐑𝐨𝐦𝐚 @Retake_Roma💙
Amo scrivere

ᴀʟғ ᴄᴏɴsᴛʀᴜᴄᴛᴏʀᴇsᴘᴇʀᴜ
#SmartCities
 🇦🇷🇮🇹","https://t.co/HrboXcAE64",FALSE,4475,811,36,48084,2392,2010-04-04 23:54:00,FALSE,"https://t.co/HrboXcAE64","http://Www.alejandraalfaroalfieri.com",,"https://pbs.twimg.com/profile_banners/129637752/1565077848","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/961966177290539009/ojlKs6Dl_normal.jpg"
"x129637752","x1331710296956805126",2020-11-25 21:24:11,"alealfaro89","@ErPrezio @limebike 😭","Twitter for Android",1,"x1331680652228501504","x3092459184","ErPrezio",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3092459184 x3316290844","ErPrezio limebike","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7d588036fe12e124.json","Rome","Rome, Lazio","city","Italy","IT","NA NA","NA NA","12.2344266 12.8558641 12.8558641 12.2344266 41.6558738 41.6558738 42.140959 42.140959","https://twitter.com/alealfaro89/status/1331710296956805126","𝒜𝓁ℯ𝒿𝒶𝓃𝒹𝓇𝒶 ❤️","Roma Italia ","ⒶⒸⓉⒾⓋⒾⓈⓉⒶ 

#Sociologia alla 
@Sapienzaroma 
𝐀𝐦𝐨 𝐑𝐨𝐦𝐚 @Retake_Roma💙
Amo scrivere

ᴀʟғ ᴄᴏɴsᴛʀᴜᴄᴛᴏʀᴇsᴘᴇʀᴜ
#SmartCities
 🇦🇷🇮🇹","https://t.co/HrboXcAE64",FALSE,4475,811,36,48084,2392,2010-04-04 23:54:00,FALSE,"https://t.co/HrboXcAE64","http://Www.alejandraalfaroalfieri.com",,"https://pbs.twimg.com/profile_banners/129637752/1565077848","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/961966177290539009/ojlKs6Dl_normal.jpg"
"x129637752","x1332231561937362951",2020-11-27 07:55:30,"alealfaro89","@ErPrezio @limebike Almeno uso la bici Lime. Una meraviglia","Twitter for Android",39,"x1331680652228501504","x3092459184","ErPrezio",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x3092459184 x3316290844","ErPrezio limebike","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7d588036fe12e124.json","Rome","Rome, Lazio","city","Italy","IT","NA NA","NA NA","12.2344266 12.8558641 12.8558641 12.2344266 41.6558738 41.6558738 42.140959 42.140959","https://twitter.com/alealfaro89/status/1332231561937362951","𝒜𝓁ℯ𝒿𝒶𝓃𝒹𝓇𝒶 ❤️","Roma Italia ","ⒶⒸⓉⒾⓋⒾⓈⓉⒶ 

#Sociologia alla 
@Sapienzaroma 
𝐀𝐦𝐨 𝐑𝐨𝐦𝐚 @Retake_Roma💙
Amo scrivere

ᴀʟғ ᴄᴏɴsᴛʀᴜᴄᴛᴏʀᴇsᴘᴇʀᴜ
#SmartCities
 🇦🇷🇮🇹","https://t.co/HrboXcAE64",FALSE,4475,811,36,48084,2392,2010-04-04 23:54:00,FALSE,"https://t.co/HrboXcAE64","http://Www.alejandraalfaroalfieri.com",,"https://pbs.twimg.com/profile_banners/129637752/1565077848","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/961966177290539009/ojlKs6Dl_normal.jpg"
"x129637752","x1332239601491177477",2020-11-27 08:27:27,"alealfaro89","@ErPrezio @limebike Infatti, le devo parcheggiare come i motorini","Twitter for Android",45,"x1332238045731565570","x3092459184","ErPrezio",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x3092459184 x3316290844","ErPrezio limebike","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7d588036fe12e124.json","Rome","Rome, Lazio","city","Italy","IT","NA NA","NA NA","12.2344266 12.8558641 12.8558641 12.2344266 41.6558738 41.6558738 42.140959 42.140959","https://twitter.com/alealfaro89/status/1332239601491177477","𝒜𝓁ℯ𝒿𝒶𝓃𝒹𝓇𝒶 ❤️","Roma Italia ","ⒶⒸⓉⒾⓋⒾⓈⓉⒶ 

#Sociologia alla 
@Sapienzaroma 
𝐀𝐦𝐨 𝐑𝐨𝐦𝐚 @Retake_Roma💙
Amo scrivere

ᴀʟғ ᴄᴏɴsᴛʀᴜᴄᴛᴏʀᴇsᴘᴇʀᴜ
#SmartCities
 🇦🇷🇮🇹","https://t.co/HrboXcAE64",FALSE,4475,811,36,48084,2392,2010-04-04 23:54:00,FALSE,"https://t.co/HrboXcAE64","http://Www.alejandraalfaroalfieri.com",,"https://pbs.twimg.com/profile_banners/129637752/1565077848","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/961966177290539009/ojlKs6Dl_normal.jpg"
"x3092459184","x1332238045731565570",2020-11-27 08:21:16,"ErPrezio","@alealfaro89 @limebike non le lasciare davanti ai portoni però 😜🤪","Twitter Web App",42,"x1332231561937362951","x129637752","alealfaro89",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x129637752 x3316290844","alealfaro89 limebike","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ErPrezio/status/1332238045731565570","erPrezio","Roma, Municipio VI","“Fatta l’Italia, bisogna fare gli italiani” era il 1861 ... è cambiato qualcosa dopo 159 anni?
romano, romanista e retakers di periferia",,FALSE,226,655,4,2754,9347,2015-03-17 06:16:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/3092459184/1491300393","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1306815901728206848/NXsN-wyo_normal.jpg"
"x3092459184","x1331680652228501504",2020-11-25 19:26:23,"ErPrezio","@alealfaro89 @limebike Forse é questo il motivo 🤔

https://t.co/eFlkIxVNBR","Twitter for Android",51,"x1331552469579665408","x129637752","alealfaro89",FALSE,FALSE,0,0,,,,,"ansa.it/lazio/notizie/…","https://t.co/eFlkIxVNBR","http://www.ansa.it/lazio/notizie/2020/11/25/campidoglio-sospesi-monopattini-operatori-inadempienti_7d910fdf-d5fd-4697-b118-5d73a080f1e2.html",,,,,,,,,"x129637752 x3316290844","alealfaro89 limebike","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/666a75689258c76e.json","Frascati","Frascati, Lazio","city","Italy","IT","NA NA","NA NA","12.6259487 12.7047905 12.7047905 12.6259487 41.7963132 41.7963132 41.8521611 41.8521611","https://twitter.com/ErPrezio/status/1331680652228501504","erPrezio","Roma, Municipio VI","“Fatta l’Italia, bisogna fare gli italiani” era il 1861 ... è cambiato qualcosa dopo 159 anni?
romano, romanista e retakers di periferia",,FALSE,226,655,4,2754,9347,2015-03-17 06:16:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/3092459184/1491300393","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1306815901728206848/NXsN-wyo_normal.jpg"
"x790347896","x1332206467588374534",2020-11-27 06:15:47,"iAmOliverBee","Wait hold on, Limewire rebranded and are now doing electric scooters?! Looooooooool 2020 isn’t real! https://t.co/ZfjHAJlFVt","Twitter for iPhone",100,,,,TRUE,FALSE,0,0,,,,,"twitter.com/limebike/statu…","https://t.co/ZfjHAJlFVt","https://twitter.com/limebike/status/1331946676169355264",,,,,,,,,,,"en","x1331946676169355264","Look out for our UK #SaferwithLime campaign this Christmas. Targeting key safety issues in December, including the illegal use of privately owned e-scooters, the campaign will keep you informed and protected throughout the festive season! Find out more: https://t.co/m64WQczQ1i https://t.co/ctj1VjbF8A",2020-11-26 13:03:28,"Twitter Web App",10,0,"x3316290844","limebike","Lime",26043,1311,7715,"San Francisco, CA","Striving to build people-first cities. Support: @_LimeAID support@li.me",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iAmOliverBee/status/1332206467588374534","#UgandaIsBleeding🇺🇬💔 - President of Uganda 🇺🇬","London","IG: @iamolibee | YT: WordUp TV | #SupermaltTwitter | #blacklivesmatter If you’re Ugandan and you follow me, I will most DEFINITELY follow you back 😊","https://t.co/EaHVX40bG0",FALSE,735,694,1,5318,27086,2012-08-29 23:18:12,FALSE,"https://t.co/EaHVX40bG0","https://instagram.com/iamolibee?igshid=o3okm3190j83",,"https://pbs.twimg.com/profile_banners/790347896/1605865659","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1329669968200413184/iusojmmG_normal.jpg"
"x438816649","x1332179977706594307",2020-11-27 04:30:32,"JoelyOleyPoley","@limebike if you don't sponsor her you are homophobic. https://t.co/p4xSwFpILm","Twitter for Android",54,,"x3316290844","limebike",TRUE,FALSE,0,0,,,,,"twitter.com/fatdragmeatbal…","https://t.co/p4xSwFpILm","https://twitter.com/fatdragmeatball/status/1332138956347953153",,,,,,,,,"x3316290844","limebike","en","x1332138956347953153","Remembering a year ago when a guy hit me with his car while i was riding a Lime scooter and he just got out and looked at me for a second and just drove away. 
Anyway, i miss riding scooters thanks covid.",2020-11-27 01:47:31,"Twitter for iPhone",157,2,"x938649236765261824","fatdragmeatball","Meatball (née Rachel)",14852,590,6898,"Los Angeles, CA","trash queen in Los Angeles booking email BookMeatball@gmail.com insta: @spiciestmeatball",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoelyOleyPoley/status/1332179977706594307","🔥🗑️Joel2020🗑️🔥","Lansing, MI","Member of the Church of What's Happening now. 🙏🏽

He/Them

BLACK LIVES MATTER",,FALSE,135,448,1,4119,3317,2011-12-17 01:58:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/438816649/1599993946","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1318030641863208960/gi5XAUMQ_normal.jpg"
"x14384477","x1332111981696999425",2020-11-27 00:00:20,"pwb","@limebike Are you campaigning for the legalization of e-scooters, or just angling for a monopoly?","Twitter for Android",87,"x1331946676169355264","x3316290844","limebike",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pwb/status/1332111981696999425","Peter Berry","Southeast Hampshire, England","Conservativi delendi sunt. He/him also @IbeauRenoir","https://t.co/hnmRXig2Lq",FALSE,115,153,14,22677,21287,2008-04-14 12:38:48,FALSE,"https://t.co/hnmRXig2Lq","https://isitchristmas.com/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1356887802/twitpic-hat_normal.jpg"
"x1277267004643139585","x1332050983006863361",2020-11-26 19:57:57,"rd11_robin","@limebike It would be nice if lime respected their own frontline workers, the juicers.","Twitter for iPhone",76,"x1331991822042877952","x3316290844","limebike",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rd11_robin/status/1332050983006863361","Robin Davidson","","",,FALSE,4,47,0,17,4,2020-06-28 15:46:18,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1277267004643139585","x1332051400117813248",2020-11-26 19:59:36,"rd11_robin","@limebike And thank you so much to all the frontline medical workers. You are amazing! Thank you for your sacrifice to help save others.","Twitter for iPhone",126,"x1331991822042877952","x3316290844","limebike",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rd11_robin/status/1332051400117813248","Robin Davidson","","",,FALSE,4,47,0,17,4,2020-06-28 15:46:18,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1277267004643139585","x1330567363167567872",2020-11-22 17:42:34,"rd11_robin","@limebike @LimeBike_SD @LimeBike_SBN @Limebike_NYC @Limebike_LA @limebike_sf @LimeBike_Gso @Bradbao your customer service for juicers is awful. There needs to be a phone number we can call.
Please someone from lime based in the U.S. get in contact with me.","Twitter for iPhone",256,,"x3316290844","limebike",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3316290844 x865319606449197056 x896124831925649408 x865316062371368960 x865318503263358976 x870396871214153728 x865309496007995392 x15914425","limebike LimeBike_SD LimeBike_SBN Limebike_NYC Limebike_LA limebike_sf LimeBike_Gso Bradbao","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rd11_robin/status/1330567363167567872","Robin Davidson","","",,FALSE,4,47,0,17,4,2020-06-28 15:46:18,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x45737765","x1332049558138888192",2020-11-26 19:52:17,"WWFNewZealand","Have you seen the new @limebike e-bikes out and about around Christchurch today? 
If you're in the area give one a go! It's better for your health and the health of our planet 🌏 https://t.co/B3MSEzIqtj","Twitter Web App",177,,,,FALSE,FALSE,4,1,,,,,,,,"http://pbs.twimg.com/media/EnxjgKHVoAA3E1W.jpg","https://t.co/B3MSEzIqtj","https://twitter.com/WWFNewZealand/status/1332049558138888192/photo/1","photo","http://pbs.twimg.com/media/EnxjgKHVoAA3E1W.jpg","https://t.co/B3MSEzIqtj","https://twitter.com/WWFNewZealand/status/1332049558138888192/photo/1",,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WWFNewZealand/status/1332049558138888192","WWF New Zealand","Wellington","Working to build a future where people live in harmony with nature.","https://t.co/klHNZcxgKa",FALSE,11390,1231,287,13173,6556,2009-06-09 02:11:28,TRUE,"https://t.co/klHNZcxgKa","http://www.wwf.org.nz",,"https://pbs.twimg.com/profile_banners/45737765/1605039871","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/887157536020766720/E9JSt5tp_normal.jpg"
"x45737765","x1332021876546297859",2020-11-26 18:02:17,"WWFNewZealand","🚴‍♀️ Exciting news Cantabrians 🚴‍♀️ We've partnered with @limebike &amp; are premiering our co-branded e-bikes in Cathedral Square TODAY!
Getting out of your car &amp; exploring our remarkable country via e-bike/scooter is not only good for your health but also the health of our planet 🌏🌱 https://t.co/JzR7ndRTQF","Hootsuite Inc.",289,,,,FALSE,FALSE,12,4,,,,,,,,"http://pbs.twimg.com/media/EnxK1kPXEAYvonS.jpg","https://t.co/JzR7ndRTQF","https://twitter.com/WWFNewZealand/status/1332021876546297859/photo/1","photo","http://pbs.twimg.com/media/EnxK1kPXEAYvonS.jpg","https://t.co/JzR7ndRTQF","https://twitter.com/WWFNewZealand/status/1332021876546297859/photo/1",,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WWFNewZealand/status/1332021876546297859","WWF New Zealand","Wellington","Working to build a future where people live in harmony with nature.","https://t.co/klHNZcxgKa",FALSE,11390,1231,287,13173,6556,2009-06-09 02:11:28,TRUE,"https://t.co/klHNZcxgKa","http://www.wwf.org.nz",,"https://pbs.twimg.com/profile_banners/45737765/1605039871","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/887157536020766720/E9JSt5tp_normal.jpg"
"x1263098253945434117","x1332032937932500992",2020-11-26 18:46:15,"pedal_assist","🚲🛴 NEW: Lime has launched an advertising campaign in the UK to highlight that privately owned e-scooters are still illegal on UK roads. This is despite the high ownership of private e-scooters in the UK. (From @limebike) https://t.co/zJI9j71q15","Twitter for iPhone",220,,,,TRUE,FALSE,0,0,,,,,"twitter.com/limebike/statu…","https://t.co/zJI9j71q15","https://twitter.com/limebike/status/1331946676169355264",,,,,,,,,"x3316290844","limebike","en","x1331946676169355264","Look out for our UK #SaferwithLime campaign this Christmas. Targeting key safety issues in December, including the illegal use of privately owned e-scooters, the campaign will keep you informed and protected throughout the festive season! Find out more: https://t.co/m64WQczQ1i https://t.co/ctj1VjbF8A",2020-11-26 13:03:28,"Twitter Web App",10,0,"x3316290844","limebike","Lime",26043,1311,7715,"San Francisco, CA","Striving to build people-first cities. Support: @_LimeAID support@li.me",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pedal_assist/status/1332032937932500992","Pedal Assist London","Camden Town, London","The latest in bike-share and e-scooter news from London. 🚲🛴","https://t.co/lgm4tX8Wwz",FALSE,44,21,0,282,252,2020-05-20 13:24:33,FALSE,"https://t.co/lgm4tX8Wwz","http://bit.ly/pedal-assist",,"https://pbs.twimg.com/profile_banners/1263098253945434117/1604959574",,"http://pbs.twimg.com/profile_images/1325923203563261955/NcG8dkwW_normal.jpg"
"x1263098253945434117","x1332030116491374595",2020-11-26 18:35:02,"pedal_assist","🚲🛴 NEW: Lime now offers their Unlock Pass for free for 1 month. It comes with 0 unlock fees and other benefits. (From @limebike) https://t.co/QAMi3k98X6","Twitter for iPhone",128,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/EnxSVGwWMAEnfjJ.jpg","https://t.co/QAMi3k98X6","https://twitter.com/pedal_assist/status/1332030116491374595/photo/1","photo","http://pbs.twimg.com/media/EnxSVGwWMAEnfjJ.jpg","https://t.co/QAMi3k98X6","https://twitter.com/pedal_assist/status/1332030116491374595/photo/1",,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pedal_assist/status/1332030116491374595","Pedal Assist London","Camden Town, London","The latest in bike-share and e-scooter news from London. 🚲🛴","https://t.co/lgm4tX8Wwz",FALSE,44,21,0,282,252,2020-05-20 13:24:33,FALSE,"https://t.co/lgm4tX8Wwz","http://bit.ly/pedal-assist",,"https://pbs.twimg.com/profile_banners/1263098253945434117/1604959574",,"http://pbs.twimg.com/profile_images/1325923203563261955/NcG8dkwW_normal.jpg"
"x1263098253945434117","x1329538051220058123",2020-11-19 21:32:27,"pedal_assist","@DocklessBikeMan @limebike oh god","Twitter for iPhone",6,"x1329530310393016326","x956283828099796994","DocklessBikeMan",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x956283828099796994 x3316290844","DocklessBikeMan limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pedal_assist/status/1329538051220058123","Pedal Assist London","Camden Town, London","The latest in bike-share and e-scooter news from London. 🚲🛴","https://t.co/lgm4tX8Wwz",FALSE,44,21,0,282,252,2020-05-20 13:24:33,FALSE,"https://t.co/lgm4tX8Wwz","http://bit.ly/pedal-assist",,"https://pbs.twimg.com/profile_banners/1263098253945434117/1604959574",,"http://pbs.twimg.com/profile_images/1325923203563261955/NcG8dkwW_normal.jpg"
"x1263098253945434117","x1329540562001797120",2020-11-19 21:42:26,"pedal_assist","🛴 NEW: Lime announce new Gen 4 e-scooter. 

The new Gen 4 appears to build on the foundations of the JUMP e-scooter with the swappable battery. 

(Images and Information from @limebike) https://t.co/Ht5bmg40qV","Twitter for iPhone",185,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/EnN6F7tWMAENMtD.jpg","https://t.co/Ht5bmg40qV","https://twitter.com/pedal_assist/status/1329540562001797120/photo/1","photo","http://pbs.twimg.com/media/EnN6F7tWMAENMtD.jpg","https://t.co/Ht5bmg40qV","https://twitter.com/pedal_assist/status/1329540562001797120/photo/1",,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pedal_assist/status/1329540562001797120","Pedal Assist London","Camden Town, London","The latest in bike-share and e-scooter news from London. 🚲🛴","https://t.co/lgm4tX8Wwz",FALSE,44,21,0,282,252,2020-05-20 13:24:33,FALSE,"https://t.co/lgm4tX8Wwz","http://bit.ly/pedal-assist",,"https://pbs.twimg.com/profile_banners/1263098253945434117/1604959574",,"http://pbs.twimg.com/profile_images/1325923203563261955/NcG8dkwW_normal.jpg"
"x1263098253945434117","x1329539114031603713",2020-11-19 21:36:41,"pedal_assist","🚲🛴 NEW: JUMP bikes will no longer be ‘JUMPs’ in 2021. Not clear if the new Lime/JUMP bikes will be the 5.8s though. I reckon so as the Lime/JUMP scooters already feature the same swappable battery. (From @limebike) https://t.co/HoH88ZoNiY","Twitter for iPhone",214,,,,TRUE,FALSE,0,0,,,,,"twitter.com/limebike/statu…","https://t.co/HoH88ZoNiY","https://twitter.com/limebike/status/1329509811898249219",,,,,,,,,"x3316290844","limebike","en","x1329509811898249219","#TBT the Lime glow up. 🚲🛴

But it doesn't stop there. In 2021, we’re looking forward to launching and operating a third and fourth mode in major cities around the world as we continue to expand our offerings on the Lime app. Stay tuned! https://t.co/GfKGkO6C51 https://t.co/Qtccq2JPSw",2020-11-19 19:40:14,"HubSpot",30,11,"x3316290844","limebike","Lime",26043,1311,7715,"San Francisco, CA","Striving to build people-first cities. Support: @_LimeAID support@li.me",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pedal_assist/status/1329539114031603713","Pedal Assist London","Camden Town, London","The latest in bike-share and e-scooter news from London. 🚲🛴","https://t.co/lgm4tX8Wwz",FALSE,44,21,0,282,252,2020-05-20 13:24:33,FALSE,"https://t.co/lgm4tX8Wwz","http://bit.ly/pedal-assist",,"https://pbs.twimg.com/profile_banners/1263098253945434117/1604959574",,"http://pbs.twimg.com/profile_images/1325923203563261955/NcG8dkwW_normal.jpg"
"x1263098253945434117","x1329539360295972864",2020-11-19 21:37:39,"pedal_assist","@limebike Gen 2 was the best looking Lime scooter. Change my mind. :)","Twitter for iPhone",59,"x1329509811898249219","x3316290844","limebike",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pedal_assist/status/1329539360295972864","Pedal Assist London","Camden Town, London","The latest in bike-share and e-scooter news from London. 🚲🛴","https://t.co/lgm4tX8Wwz",FALSE,44,21,0,282,252,2020-05-20 13:24:33,FALSE,"https://t.co/lgm4tX8Wwz","http://bit.ly/pedal-assist",,"https://pbs.twimg.com/profile_banners/1263098253945434117/1604959574",,"http://pbs.twimg.com/profile_images/1325923203563261955/NcG8dkwW_normal.jpg"
